"index","imdb_title_id","title","year","genre","duration","country","director","production_company","budget","total_votes","median_vote","18andunder","under30","under45","males","malesunder18","malesunder30","malesunder45","females","femalesunder18","femalesunder30","femalesunder45"
"1862","tt0853127","LA Blues","2007","Comedy","95","USA","Ian Gurvitz","LA Blues",625000,"219","7","8.5","5.3","5.5","5.5","8.3","5.2","5.5","6.1","10","5.6","6.9"
"1863","tt0854667","Showdown at Area 51","2007","Action","96","USA","C. Roma","Millennium Films",3000000,"821","3","3.6","3.2","3.6","3.3","3.5","3.2","3.5","4.1","5.4","3.5","4.5"
"1864","tt0857191","The Visitor","2007","Drama","104","USA","Tom McCarthy","Groundswell Productions",4000000,"40469","8","7.6","7.6","7.7","7.6","7.6","7.6","7.6","7.7","7.5","7.6","7.9"
"1865","tt0857295","Timber Falls","2007","Horror","100","USA","Tony Giglio","Rifkin-Eberts",2600000,"5620","6","5.5","5.1","5.3","5.2","5.5","5.1","5.3","5.1","5.4","5","5.2"
"1866","tt0858436","Dragon","2006","Fantasy","84","USA","Leigh Scott","The Asylum",500000,"744","2","2.6","3","3","2.8","2.6","2.8","3","3.8","2.7","5.2","3.2"
"1867","tt0859635","Super Troopers 2","2018","Comedy","99","USA","Jay Chandrasekhar","Votiv Films",13500000,"21489","6","6.1","6.1","5.6","6","6.1","6","5.6","6.2","6.2","6.3","5.6"
"1868","tt0859760","Ladrón que roba a ladrón","2007","Action","98","USA","Joe Menendez","Narrow Bridge Films",1200000,"1776","7","7.2","6.7","6.6","6.6","6.9","6.6","6.6","7.4","7.5","7.5","7"
"1869","tt0860870","Touching Home","2008","Drama","108","USA","Logan Miller","Winston Movie",2000000,"675","6","6","5.6","5.8","5.7","6.2","5.6","5.8","5.8","5","5.8","6.2"
"1870","tt0861350","Header","2006","Comedy","89","USA","Archibald Flancranstin","Header",349999,"384","5","5.4","4.4","4.3","4.4","5.1","4.4","4.2","5.1","7.5","4.4","6.2"
"1871","tt0861701","Deadlands: The Rising","2006","Action","72","USA","Gary Ugarek","Wetnwildradio Films",10847,"577","2","1.6","2.1","2.6","2.1","1.8","2","2.4","2.6","1.4","3","3.6"
"1872","tt0861772","Ghost Image","2007","Thriller","96","USA","Jack Snyder","Kalinga Productions",3200000,"481","5","5.9","4.2","4.6","4.3","5.3","4.1","4.3","5.2","6.6","4.7","5.6"
"1873","tt0862846","Sunshine Cleaning","2008","Comedy","91","USA","Christine Jeffs","Overture Films",8000000,"67720","7","6.8","6.8","6.9","6.8","6.8","6.8","6.9","6.9","6.9","6.9","7"
"1874","tt0864835","Mr. Peabody & Sherman","2014","Animation","92","USA","Rob Minkoff","Bullwinkle Studios",145000000,"58470","7","6.9","6.7","6.7","6.8","6.9","6.7","6.7","7","7","6.9","6.9"
"1875","tt0867294","FrightWorld","2006","Horror","103","USA","David R. Williams","Buffalo Nickel Productions",50000,"147","2","2","2.3","2.5","2.4","2.3","2.3","2.5","1.5","1","1.2","6.2"
"1876","tt0867295","From a Place of Darkness","2008","Drama","84","USA","Douglas A. Raine","110 In The Shade Productions",500000,"218","4","2.6","3.4","3.9","3.6","2.8","3.4","3.9","3.3","3","3.3","4.5"
"1877","tt0867411","Ranchero","2008","Crime","95","USA","Richard Kaponas","Lamppost Productions",900000,"120","7.5","7.3","4.5","5.9","5.2","7.7","4.5","5.4","7.1","7","9.8","9.1"
"1878","tt0867464","Clean Break","2008","Drama","93","USA","Robert Malenfant","Drimtim Entertainment",3000000,"674","4","4.3","4.2","4.4","4.3","4.8","4.2","4.4","4","3","4.2","4.4"
"1879","tt0867591","Smother","2008","Comedy","92","USA","Vince Di Meglio","Scion Films",8000000,"2622","5","4.9","4.6","4.5","4.6","4.9","4.6","4.4","4.7","5","4.5","4.8"
"1880","tt0870176","October Moon 2: November Son","2008","Comedy","103","USA","Jason Paul Collum","B+BOY Productions",34000,"121","6","5.1","4.8","4.1","4.5","5.5","5.1","4.1","4.1","10","3.9","4.8"
"1881","tt0871426","Baby Mama","2008","Comedy","99","USA","Michael McCullers","Broadway Video",30000000,"39942","6","6.2","5.9","5.9","5.9","6","5.8","5.8","6.2","6.3","6.2","6.1"
"1882","tt0871438","Ocean of Pearls","2008","Drama","97","USA","Sarab Neelam","Light Post Pictures",750000,"296","8","7.1","6.8","7.3","7","7.2","7","6.8","6.9","6.8","5.8","7.8"
"1883","tt0871893","Surprise, Surprise","2010","Drama","83","USA","Jerry Turner","Hey Guy Productions",200000,"163","5","4.1","4.2","5.3","5","7.5","4.1","5.4","4.2","4.7","4.5","2.5"
"1884","tt0872230","My Soul to Take","2010","Horror","107","USA","Wes Craven","Rogue",25000000,"18836","5","5.1","4.6","4.8","4.7","4.9","4.5","4.7","5.2","5.4","5","5.1"
"1885","tt0872249","The Devil's Dominoes","2008","Thriller","90","USA","Scott Prestin","American Stonehenge Films",500000,"133","5","5.6","4.6","4.6","4.6","6","4.5","4.6","5.4","5","7.7","6.2"
"1886","tt0873886","Red State","2011","Action","88","USA","Kevin Smith","NVSH Productions",4000000,"60006","6","6.2","6.2","6.2","6.2","6.3","6.2","6.1","6.1","6","6.1","6.3"
"1887","tt0874271","Elsewhere","2009","Crime","106","USA","Nathan Hope","Lost Toys",500000,"2974","6","6","5.3","5.4","5.3","5.8","5.2","5.3","5.8","6.1","5.6","5.6"
"1888","tt0874314","Quench","2007","Drama","98","USA","Zack Parker","Along The Tracks",39000,"241","3","3.5","3.3","3.4","3.5","4","3.4","3.5","1.9","1","2.3","1.3"
"1889","tt0875613","Rift","2011","Horror","100","USA","LazRael Lison","Gjenius Productions",1500000,"406","2","2.2","2.6","2.5","2.5","2.4","2.6","2.5","2.4","2","2.5","3"
"1890","tt0875705","Lake City","2008","Crime","93","USA","Hunter Hill","Mark Johnson Productions",4000000,"777","6","6.3","5.7","6","5.7","6.2","5.6","5.8","6.4","6.3","6","6.6"
"1891","tt0878657","The Cellar Door","2007","Horror","86","USA","Matt Zettell","Six Sense Productions",250000,"1121","4","4","4","4.2","4.1","4.2","4.1","4.2","3.6","3.5","3.6","3.9"
"1892","tt0878804","The Blind Side","2009","Biography","129","USA","John Lee Hancock","Alcon Entertainment",29000000,"273105","8","7.7","7.6","7.6","7.6","7.6","7.5","7.5","8","8","7.9","8"
"1893","tt0878835","Please Give","2010","Comedy","87","USA","Nicole Holofcener","Sony Pictures Classics",3000000,"10710","7","6.7","6.5","6.6","6.6","6.8","6.5","6.5","6.5","6.5","6.4","6.8"
"1894","tt0879870","Eat Pray Love","2010","Drama","133","USA","Ryan Murphy","Columbia Pictures",60000000,"80367","6","6","5.6","5.5","5.4","5.6","5.4","5.3","6.1","6.3","6.1","5.9"
"1895","tt0880569","Mama I Want to Sing","2011","Drama","100","USA","Charles Randolph-Wright","Codeblack Entertainment",5000000,"283","6","4.3","3.9","5.2","4.1","3.5","3.3","5.1","5.3","5.1","5.2","5.5"
"1896","tt0880570","The Ministers","2009","Crime","89","USA","Franc. Reyes","Alumbra Films",7000000,"1231","5","4.4","4.4","4.5","4.4","4.2","4.4","4.5","5","5.6","4.7","5.2"
"1897","tt0880578","Untraceable","2008","Crime","101","USA","Gregory Hoblit","Screen Gems",35000000,"45666","6","6.4","6.2","6.3","6.2","6.3","6.1","6.3","6.5","6.6","6.5","6.6"
"1898","tt0880648","Shuttle","2008","Crime","107","USA","Edward Anderson","Fourth Wall Productions",2400000,"5214","6","5.9","5.6","5.7","5.6","5.9","5.6","5.6","5.9","5.9","5.9","5.8"
"1899","tt0881891","All About Steve","2009","Comedy","99","USA","Phil Traill","Fox 2000 Pictures",15000000,"38273","5","4.8","4.7","5","4.7","4.6","4.6","4.9","5","5.1","4.9","5.3"
"1900","tt0882755","One, Two, Many","2008","Comedy","88","USA","Michael DeLorenzo","Fiore Films",500000,"795","3","3.5","3.5","3.5","3.5","3.2","3.6","3.5","3.9","4.9","3","4.5"
"1901","tt0882969","The Golden Boys","2008","Comedy","97","USA","Daniel Adams","West Wind Productions",8000000,"466","6","4.7","5.9","6.2","5.9","5","5.8","6","6.5","3.5","6.3","7"
"1902","tt0883398","Dark Reel","2008","Comedy","109","USA","Josh Eisenstadt","Dark Reel Productions",1000000,"1014","4","3.8","3.6","3.6","3.6","3.7","3.6","3.6","3.4","3.9","3.3","3.7"
"1903","tt0883410","Nora's Hair Salon II","2008","Comedy","80","USA","Jill Maxcy","Nora's Hair Salon",1200000,"129","3","2.2","3.2","2.9","2.8","2.5","2.9","2.9","3.3","1.6","4","3.1"
"1904","tt0884038","El camino","2008","Drama","91","USA","Erik S. Weigel","WinSome Productions",600000,"108","6.5","4","6","6","5.8","3.5","6.1","5.5","6.5","5","6.8","6.7"
"1905","tt0884214","Wreckage","2010","Horror","87","USA","John Asher","Xanthus Pictures",500000,"1058","4","4.2","4","4.4","4.2","4.1","4","4.4","4.3","4.7","4.1","4.5"
"1906","tt0884224","War, Inc.","2008","Action","107","USA","Joshua Seftel","New Crime Productions",10000000,"21070","6","5.7","5.6","5.5","5.6","5.7","5.7","5.4","5.6","5.8","5.5","5.8"
"1907","tt0884227","Within","2009","Drama","95","USA","Hanelle M. Culpepper","Bigfoot Entertainment",1000000,"190","6","7.1","5.9","5.4","5.7","7.5","5.5","5.5","6","6.9","6.5","5.3"
"1908","tt0884237","Carnivorous","2007","Horror","84","USA","Drew Maxwell","Lightning Rod Studios",5000000,"190","2","2.9","2.4","3.2","2.7","3.1","2.3","3.3","2.4","2","3.1","5.8"
"1909","tt0884328","The Mist","2007","Horror","126","USA","Frank Darabont","Dimension Films",18000000,"266178","7","7.1","7.1","7","7.2","7.2","7.2","7","6.8","6.8","6.8","7"
"1910","tt0884732","The Wedding Ringer","2015","Comedy","101","USA","Jeremy Garelick","LStar Capital",23000000,"67814","7","6.8","6.5","6.4","6.6","6.8","6.5","6.4","6.7","6.8","6.5","6.6"
"1911","tt0887161","Repo","2010","Comedy","97","USA","Benjamin Gourley","Revel Entertainment (I)",4000000,"217","5","5.1","3.8","3.4","3.9","5.7","3.8","3.4","3.5","4","4.6","10"
"1912","tt0887719","Blonde Ambition","2007","Comedy","93","USA","Scott Marshall","Millennium Films",10000000,"5492","4","4.2","3.7","3.9","3.8","4.1","3.7","3.9","4","4.4","3.7","4.3"
"1913","tt0887912","The Hurt Locker","2008","Drama","131","USA","Kathryn Bigelow","Voltage Pictures",15000000,"399403","8","7.7","7.5","7.5","7.6","7.7","7.5","7.5","7.5","7.5","7.4","7.6"
"1914","tt0887966","Under New Management","2009","Comedy","100","USA","Joe Otting","The Cutaia Group",2000000,"408","7","6.5","5.8","6","5.8","5.7","5.7","5.8","6.4","7.3","5.8","6.6"
"1915","tt0888019","Five Across the Eyes","2006","Horror","95","USA","Greg Swinson","Trauma One Entertainment",4000,"1579","2","2.2","2.5","2.7","2.4","2.2","2.4","2.6","2.8","2","3.1","3.2"
"1916","tt0889146","My Name Is Jerry","2009","Comedy","96","USA","Morgan Mead","Clothespin Films",65000,"240","7","6.8","5.8","6.2","6.2","7.1","6","6","6.1","6.8","5.1","6.7"
"1917","tt0889573","The Switch","2010","Comedy","101","USA","Josh Gordon","Mandate Pictures",19000000,"92078","6","6.3","6","6","6","6.2","5.9","5.9","6.2","6.4","6.1","6.3"
"1918","tt0889595","Dream Boy","2008","Drama","88","USA","James Bolton","Garbus Kroupa Entertainment",1200000,"3632","7","6.2","6","6.6","6.3","6.3","6","6.7","6","6.1","6","5.8"
"1919","tt0891527","Lions for Lambs","2007","Crime","92","USA","Robert Redford","Metro-Goldwyn-Mayer (MGM)",35000000,"45822","6","6.2","6.2","6.1","6.2","6.2","6.2","6.1","6.2","6.3","6.2","6.2"
"1920","tt0892041","Border Lost","2008","Action","105","USA","David Murphy","Instinct Productions",500000,"253","5","6.1","3.9","4.4","4.3","6.1","4.1","4.5","2","6","2.1","4.8"
"1921","tt0892051","Evil Angel","2009","Horror","123","USA","Richard Dutcher","Main Street Movie Company",7000000,"1147","6","5.6","5.3","5.6","5.5","5.6","5.4","5.6","4.8","5.4","4.6","4.9"
"1922","tt0892094","Ready or Not","2009","Comedy","88","USA","Sean Doyle","Chabo Films",1000000,"866","5","5.6","4.7","4.5","4.7","5.3","4.7","4.5","5.2","7.1","4.7","3.2"
"1923","tt0892100","Steam","2007","Drama","120","USA","Kyle Schickner","Fencesitter Films",2200000,"153","7","4.4","4.9","4.5","4","2.8","3.7","4.4","6.1","5.6","6.9","5.1"
"1924","tt0892109","Trailer Park of Terror","2008","Horror","98","USA","Steven Goldmann","Trailer Park Partners",3250000,"3626","5","5.3","5.2","5.3","5.2","5.2","5.2","5.3","5.6","6.1","5.6","5.6"
"1925","tt0892318","Letters to Juliet","2010","Adventure","105","USA","Gary Winick","Summit Entertainment",30000000,"87540","7","6.7","6.3","6.5","6.3","6.4","6.1","6.4","6.7","6.9","6.5","6.9"
"1926","tt0892767","Horsemen","2009","Crime","90","USA","Jonas Åkerlund","Mandate Pictures",20000000,"20911","6","5.9","5.5","5.5","5.5","5.8","5.5","5.5","5.8","6.1","5.7","5.8"
"1927","tt0892769","How to Train Your Dragon","2010","Animation","98","USA","Dean DeBlois","DreamWorks Animation",165000000,"625491","8","8.2","8.1","7.9","8","8.2","8","7.8","8.4","8.5","8.4","8.3"
"1928","tt0892782","Monsters vs. Aliens","2009","Animation","94","USA","Rob Letterman","DreamWorks Animation",175000000,"138821","7","6.4","6.5","6.7","6.5","6.4","6.5","6.7","6.5","6.4","6.5","6.7"
"1929","tt0892791","Shrek Forever After","2010","Animation","93","USA","Mike Mitchell","DreamWorks Animation",165000000,"172027","6","6.2","6.4","6.5","6.3","6.1","6.3","6.5","6.5","6.4","6.5","6.7"
"1930","tt0893346","Kiss the Bride","2007","Comedy","100","USA","C. Jay Cox","Shadow Factory",500000,"1484","6","6","5.3","5.8","5.8","6.4","5.6","5.8","4.9","5.6","4.5","5.3"
"1931","tt0893406","Loaded","2008","Action","98","USA","Alan Pao","Wingman Productions",15000000,"2749","5","5.2","4.5","4.4","4.5","4.8","4.5","4.3","4.9","6.2","4.2","4.9"
"1932","tt0893492","Immortal","2006","Action","110","USA","Eric Jacobus","Stunt People",3000,"239","6","5.4","6","6.2","6","5.3","6","6.2","6","6","6","6.4"
"1933","tt0893532","Kill Theory","2009","Horror","85","USA","Chris Moore","BenderSpink",6000000,"6639","6","5.8","5.3","5.4","5.4","5.8","5.3","5.4","5.5","5.8","5.4","5.5"
"1934","tt0896031","The Loss of a Teardrop Diamond","2008","Drama","102","USA","Jodie Markell","Constellation Entertainment",6500000,"2266","6","5.8","5.9","5.7","5.6","5.9","5.7","5.4","6.1","5.7","6.2","6.1"
"1935","tt0896798","Cleaner","2007","Crime","88","USA","Renny Harlin","Millennium Films",25000000,"36134","6","6.2","6.1","6.2","6.1","6.2","6.1","6.2","6.3","6.3","6.2","6.5"
"1936","tt0896923","The City of Your Final Destination","2009","Drama","117","USA","James Ivory","Hyde Park International",8300000,"2711","7","6.3","6.2","6.5","6.3","6.3","6.1","6.4","6.4","6.3","6.4","6.6"
"1937","tt0897347","The Echo","2008","Drama","90","USA","Yam Laranas","RightOff Entertainment",5000000,"5211","6","5.8","5.6","5.6","5.6","5.8","5.6","5.6","5.7","5.8","5.7","5.9"
"1938","tt0897361","I Know Who Killed Me","2007","Crime","105","USA","Chris Sivertson","360 Pictures",12000000,"25265","3","3.6","3.6","3.7","3.5","3.4","3.5","3.7","3.8","3.9","3.7","3.6"
"1939","tt0898367","The Road","2009","Drama","111","USA","John Hillcoat","Dimension Films",25000000,"211449","7","7.4","7.2","7","7.2","7.4","7.2","7","7.2","7.2","7.1","7.1"
"1940","tt0899128","100 Feet","2008","Horror","96","USA","Eric Red","Grand Illusions Entertainment",10000000,"11642","6","5.5","5.4","5.6","5.4","5.5","5.4","5.6","5.6","5.6","5.5","6"
"1941","tt0900357","Boogeyman 2","2007","Drama","93","USA","Jeff Betancourt","Destination Films",4500000,"7467","5","5.3","4.9","4.9","5","5.2","4.9","4.9","5.3","5.4","5.1","5.3"
"1942","tt0901476","Bride Wars","2009","Comedy","89","USA","Gary Winick","Fox 2000 Pictures",30000000,"96055","6","5.7","5.2","5.1","5","5.2","5","5","5.8","6","5.6","5.5"
"1943","tt0901494","Life Is Hot in Cracktown","2009","Crime","99","USA","Buddy Giovinazzo","Karmic Productions",4000000,"1692","7","6.4","6.2","6.1","6.1","6.3","6.1","5.9","6.5","6.6","6.5","6.5"
"1944","tt0902253","Another Perfect Stranger","2007","Drama","80","USA","Jefferson Moore","Kelly's Filmworks",250000,"393","8","7.1","6.1","6.4","6.1","7.3","5.8","5.9","7.4","6.7","7","8.3"
"1945","tt0902274","Death on Demand","2008","Horror","90","USA","Adam Matalon","Evil Twins (II)",250000,"423","3","3.4","3.4","3.3","3.4","3.8","3.4","3.4","2.9","2.4","3.3","2.5"
"1946","tt0902279","Entry Level","2007","Comedy","85","USA","Douglas Horn","Cart Horse Films",85000,"340","6","4.6","5.6","5.9","5.8","4.1","5.8","6","5.2","6.7","4.6","5.8"
"1947","tt0902281","Hindsight","2008","Thriller","93","USA","Paul Holahan","Ambush Entertainment",2000000,"351","5","5.7","4.7","5","4.8","5.4","4.6","4.9","5.4","6.6","5.2","5.8"
"1948","tt0902290","I Sell the Dead","2008","Comedy","85","USA","Glenn McQuaid","Glass Eye Pix",750000,"10194","6","6.4","6","6.1","6.1","6.4","6","6","6.3","6.4","6.3","6.5"
"1949","tt0902312","Nite Tales: The Movie","2008","Horror","93","USA","Deon Taylor","Deon Taylor Enterprises",450000,"280","4","5.1","4.2","3.8","4","4.6","4","3.7","5.3","6.9","5.2","4.3"
"1950","tt0903606","Hooking Up","2009","Comedy","95","USA","Vincent Scordia","Bipolar Films",400000,"1641","2","2.4","2.5","2.8","2.6","2.4","2.6","2.9","2.3","2.6","2.1","2.3"
"1951","tt0903657","Love & Mercy","2014","Biography","121","USA","Bill Pohlad","River Road Entertainment",10000000,"32979","8","7.6","7.3","7.3","7.4","7.6","7.2","7.3","7.4","7.6","7.3","7.5"
"1952","tt0903831","For the Love of a Dog","2008","Family","90","USA","Sheree Le Mon","Magic & Lucky Jonz Productions",1000000,"192","5","4.1","4.7","5.4","4.5","3.1","4.3","4.9","6.6","5.1","7.7","7.1"
"1953","tt0906108","Why Did I Get Married?","2007","Comedy","113","USA","Tyler Perry","Lions Gate Films",15000000,"11731","7","6","5.5","5.8","5","5.4","4.8","5.2","6.9","6.6","7","7"
"1954","tt0906325","Bagboy","2007","Comedy","94","USA","Mort Nathan","National Lampoon Productions",1600000,"701","5","4.4","4.3","4.6","4.3","4","4.3","4.5","4.8","5.7","3.8","6.7"
"1955","tt0906773","Player 5150","2008","Action","91","USA","David Michael O'Neill","Azurelite Pictures",1500000,"595","5","5.1","5","5.2","5","5.1","5","5.1","4.1","5","3.7","5.3"
"1956","tt0907848","Dakota Skye","2008","Drama","89","USA","John Humber","Desert Skye Entertainment",150000,"3120","7","6.9","6.5","6.3","6.3","6.5","6.3","6.3","6.9","7","7","6.2"
"1957","tt0907870","To a Tee","2006","Comedy","64","USA","Matt Riddlehoover","Made It Myself Pictures",25000,"612","7","4.6","5.7","4.1","4.8","5.4","5.5","3.9","5.7","4","6.5","5.7"
"1958","tt0910885","A Merry Friggin' Christmas","2014","Comedy","88","USA","Tristram Shapeero","Sycamore Pictures",5000000,"5487","5","5.2","5.1","5.1","5.1","5.1","5","5.1","5.3","5.4","5.2","5.5"
"1959","tt0910915","Life in Flight","2008","Comedy","78","USA","Tracey Hecht","Plum Pictures",2000000,"349","5","5","5","5.4","5.1","4.6","4.9","5.5","5.3","5.3","5.3","5.2"
"1960","tt0910936","Pineapple Express","2008","Action","111","USA","David Gordon Green","Columbia Pictures",27000000,"299875","7","7.2","6.9","6.3","7","7.2","6.9","6.3","6.9","7","6.8","6.4"
"1961","tt0910970","WALL·E","2008","Animation","98","USA","Andrew Stanton","FortyFour Studios",180000000,"931375","9","8.4","8.4","8.1","8.4","8.5","8.4","8.1","8.4","8.4","8.5","8.2"
"1962","tt0913354","Armored","2009","Action","88","USA","Nimród Antal","Screen Gems",20000000,"28908","6","5.9","5.6","5.7","5.7","5.9","5.6","5.6","5.9","6.1","5.7","6.1"
"1963","tt0914796","Blood Predator","2007","Horror","91","USA","Paul Gagné","New World Entertainment Films",250000,"149","1","1.2","2.7","1.8","2.3","1.3","2.7","1.9","1.8","1","2","2"
"1964","tt0914797","Bottle Shock","2008","Comedy","110","USA","Randall Miller","Shocking Bottle",5000000,"14311","7","6.8","6.8","6.9","6.8","6.8","6.7","6.8","7","6.9","6.9","7.4"
"1965","tt0914805","Head Case","2007","Crime","96","USA","Anthony Spadaccini","B.P.A. Productions",5000,"218","5","4.8","4.7","3.9","4.2","4.4","4.4","3.7","5","5.6","5.4","4.3"
"1966","tt0914845","Familiar Strangers","2008","Comedy","86","USA","Zackary Adler","Cavalier Films",1000000,"420","6","5.3","5.4","5.7","5.4","4.9","5.3","5.5","6.1","5.8","6","7"
"1967","tt0914863","Unthinkable","2010","Crime","97","USA","Gregor Jordan","Lleju Productions",15000000,"80933","7","7.2","7.1","7","7.1","7.3","7.1","7","7","7.2","7","7"
"1968","tt0915458","Fast Girl","2008","Family","95","USA","Daniel Zirilli","Matador Motion Pictures",2000000,"371","5","5.1","4.7","3.9","4.3","5","4.7","3.7","5","5.3","4.3","5.8"
"1969","tt0915473","This Is Not a Test","2008","Comedy","89","USA","Chris Angel","TinaT",1000000,"172","5","6.7","3.8","5","4.2","6.5","3.7","4.7","5.7","6.9","4.7","6.6"
"1970","tt0918529","I Do... I Did!","2009","Comedy","92","USA","J. Jesses Smith","Cherrific Entertainment",180000,"358","3","3.5","2.5","2.9","2.3","2.9","1.8","3.1","3.8","4.3","3.9","2.6"
"1971","tt0918557","Saving Sarah Cain","2007","Drama","103","USA","Michael Landon Jr.","Believe Pictures",2349352,"1355","7","6.4","5.8","6.1","5.9","6.2","5.7","5.9","6.3","6.5","5.9","6.5"
"1972","tt0918575","Victim","2010","Horror","90","USA","Matt Eskandari","Pierce/Williams Entertainment",1000000,"4133","8","5.6","6","6.3","5.9","5.7","5.9","6.2","6.1","5.5","6.1","6.7"
"1973","tt0918627","The Cook","2008","Comedy","85","USA","Gregg Simon","Red Gourmet Productions",210000,"1184","4","3.8","4","4.1","4","3.7","4","4.1","3.9","4.4","3.7","4.2"
"1974","tt0918927","Doubt","2008","Drama","104","USA","John Patrick Shanley","Goodspeed Productions",20000000,"115572","8","7.6","7.4","7.5","7.5","7.6","7.4","7.5","7.4","7.4","7.4","7.7"
"1975","tt0920468","Over the GW","2007","Drama","75","USA","Nick Gaglia","Over the GW",30000,"116","8","7.7","5.6","4.1","5","10","5.7","4.3","4.6","7.2","5.1","3.8"
"1976","tt0922642","Tooth and Nail","2007","Drama","94","USA","Mark Young","Morningstar Films",4200000,"3617","5","5","4.7","4.8","4.7","5","4.7","4.8","5","4.8","4.9","5.3"
"1977","tt0923653","The Dead Undead","2010","Action","89","USA","Matthew R. Anderson","Global Effects",1100000,"799","3","2.8","2.6","3.2","2.8","2.7","2.5","3.1","3.7","3.3","3.4","4.4"
"1978","tt0923985","We Are the Strange","2007","Animation","88","USA","M. dot Strange","Str8nime",20000,"587","7","6.6","5.5","4.2","5.6","6.7","5.6","4.2","5.2","6","5.1","5.8"
"1979","tt0924129","Crossing Over","2009","Crime","113","USA","Wayne Kramer","The Weinstein Company",19000000,"22067","7","6.7","6.7","6.8","6.7","6.7","6.7","6.7","6.8","6.7","6.8","6.8"
"1980","tt0925245","Heatstroke","2008","Action","83","USA","Andrew Prowse","Rigel Entertainment",2500000,"684","2","2.2","2.8","3.4","2.9","2.1","2.7","3.4","3.5","2.8","4.2","3.4"
"1981","tt0926085","Harvest Moon","2007","Horror","75","USA","Brent Nowak","Continuum Pictures",1125000,"152","8","1","5.6","5.7","6","1","6.1","5.7","4.3","1","2.5","5.9"
"1982","tt0926110","Missionary Man","2007","Action","93","USA","Dolph Lundgren","Andrew Stevens Entertainment",2000000,"2183","5","5.2","5.1","5.1","5.1","5.1","5.1","5.1","5.2","6.2","4.4","5.7"
"1983","tt0926341","Terror Inside","2008","Horror","90","USA","Joe G. Lenders","Gulfcoast Film Partners",2000000,"205","4","4.5","3","3","3","3","3.1","2.9","3.6","6.5","2.4","3.8"
"1984","tt0928188","The Box","2007","Crime","87","USA","A.J. Kparr","Quorum Entertainment",1000000,"430","5","5.5","4.5","4.6","4.6","5.5","4.4","4.7","4.7","5.3","4.6","3.9"
"1985","tt0928363","The Double Born","2008","Drama","94","USA","Tony Randel","Painted Bird Films",750000,"132","4","6.3","3.3","4.9","4.2","5","3.5","4.8","3.8","7","2.7","4.8"
"1986","tt0928364","Heber Holiday","2007","Comedy","97","USA","McKay Daines","Flynn-Daines",500000,"109","3","3.1","3.3","3.4","3.3","2.3","3.1","3.8","3.1","3.9","3.7","1.1"
"1987","tt0929618","The Penthouse","2010","Comedy","89","USA","Chris Levitus","Tunnel Post",3000000,"1362","4","4.1","3.5","3.4","3.6","4.2","3.5","3.4","3.3","3.9","3.1","3.7"
"1988","tt0929632","Precious","2009","Drama","110","USA","Lee Daniels","Lionsgate",10000000,"101411","8","7.3","7.3","7.4","7.2","7.2","7.2","7.3","7.5","7.5","7.5","7.7"
"1989","tt0932669","Older Than America","2008","Drama","102","USA","Georgina Lightning","Older Than America",1000000,"830","6","5","5.1","5.8","5","4.9","4.6","5.5","6.3","5.1","6.3","7"
"1990","tt0933342","Polycarp","2007","Crime","85","USA","George Lekovic","Justice for All Productions",2500000,"422","3","2","2.5","3","2.6","1.9","2.5","2.9","2.9","2","1.8","3.6"
"1991","tt0934459","The Hitchhiker","2007","Horror","86","USA","Leigh Scott","The Asylum",500000,"928","3","3.4","3.6","3.7","3.4","3.6","3.4","3.5","4.5","3.1","5.1","5.3"
"1992","tt0934584","Supercroc","2007","Action","85","USA","Scott Harper","The Asylum",200000,"930","1","1.5","2","2.7","2","1.5","2","2.5","3","1.9","3.2","3.4"
"1993","tt0934981","The Waiter","2010","Action","92","USA","Jason Konopisos-Alvarez","Bacchus Entertainment",1235000,"219","10","6.8","4.4","5.6","4.5","5.7","3.8","5.3","9.3","10","8.6","9.6"
"1994","tt0935075","Rabbit Hole","2010","Drama","91","USA","John Cameron Mitchell","Olympus Pictures",5000000,"45788","7","7.2","6.9","6.9","7","7.2","6.9","6.9","7","7","6.9","7"
"1995","tt0937347","Already Dead","2007","Action","93","USA","Joe Otting","Havenwood Media",2500000,"1951","6","5.9","5.5","5.7","5.6","5.8","5.6","5.6","5.8","6.5","5.2","6.2"
"1996","tt0937375","This Christmas","2007","Comedy","117","USA","Preston A. Whitmore II","Facilitator Films",13000000,"7760","7","6.5","6","6.1","5.8","6.1","5.7","5.7","6.8","6.8","6.8","7"
"1997","tt0938283","The Last Airbender","2010","Action","103","USA","M. Night Shyamalan","Paramount Pictures",150000000,"140021","4","3.7","4.4","4.8","4.1","3.6","4.3","4.7","4.6","4.2","5","5.3"
"1998","tt0938305","Freaky Deaky","2012","Comedy","90","USA","Charles Matthau","The Matthau Company",6000000,"6122","8","6.6","6","6.2","5.7","6.4","5.6","5.8","8","7.7","7.8","7.9"
"1999","tt0938706","The Last Lullaby","2008","Drama","93","USA","Jeffrey Goodman","Chaillot Films",2000000,"540","7","7","6","6.3","6.2","6.8","6","6.3","6.6","7.7","6","6.6"
"2000","tt0940592","Gangsta Rap: The Glockumentary","2007","Comedy","82","USA","Coke Daniels","Big Business",200000,"237","5","5.8","4.8","3","4.2","5.8","4.8","2.8","5.3","3.5","1","5.6"
"2001","tt0943326","Naked Fear","2007","Horror","104","USA","Thom Eberhardt","HDNM Entertainment",500000,"2091","6","5","5","5.5","5.1","4.8","5","5.4","5.4","5.5","5.1","5.7"
